4
darknet-yolov3
Learning Rate: 0.001, Momentum: 0.9, Decay: 0.0005
Resizing
544
Loaded: 0.768239 seconds
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.377462, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.054086, Class: 0.593639, Obj: 0.367225, No Obj: 0.293920, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 106 Avg IOU: 0.003730, Class: 0.353139, Obj: 0.000000, No Obj: 0.009368, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.373408, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.128459, Class: 0.373486, Obj: 0.189977, No Obj: 0.290155, .5R: 0.000000, .75R: 0.000000,  count: 19
Region 106 Avg IOU: 0.327672, Class: 0.308122, Obj: 0.000385, No Obj: 0.007391, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.041534, Class: 0.753536, Obj: 0.243732, No Obj: 0.375147, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.133243, Class: 0.435957, Obj: 0.208714, No Obj: 0.290000, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.007453, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.085614, Class: 0.273173, Obj: 0.563573, No Obj: 0.375277, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.066626, Class: 0.487656, Obj: 0.189487, No Obj: 0.292861, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.041967, Class: 0.909529, Obj: 0.000002, No Obj: 0.007801, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.374779, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.175673, Class: 0.486043, Obj: 0.202878, No Obj: 0.290504, .5R: 0.153846, .75R: 0.000000,  count: 13
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.007520, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.375123, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.066735, Class: 0.249901, Obj: 0.184309, No Obj: 0.293088, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 106 Avg IOU: 0.191737, Class: 0.867891, Obj: 0.000014, No Obj: 0.007848, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.222550, Class: 0.637823, Obj: 0.353980, No Obj: 0.372749, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.123491, Class: 0.314991, Obj: 0.269234, No Obj: 0.288926, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.175868, Class: 0.294860, Obj: 0.000445, No Obj: 0.006285, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.376015, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.219059, Class: 0.334485, Obj: 0.200540, No Obj: 0.293068, .5R: 0.166667, .75R: 0.041667,  count: 24
Region 106 Avg IOU: 0.104562, Class: 0.658228, Obj: 0.000125, No Obj: 0.007797, .5R: 0.000000, .75R: 0.000000,  count: 6
Region 82 Avg IOU: 0.016319, Class: 0.770792, Obj: 0.565402, No Obj: 0.375659, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.175737, Class: 0.384838, Obj: 0.230973, No Obj: 0.291375, .5R: 0.000000, .75R: 0.000000,  count: 17
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.007710, .5R: -nan, .75R: -nan,  count: 0
36: 141.110641, 1160.660156 avg, 0.000001 rate, 3050.252064 seconds, 2304 images
Loaded: 0.000087 seconds
Region 82 Avg IOU: 0.219788, Class: 0.133006, Obj: 0.258472, No Obj: 0.359055, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.142566, Class: 0.440134, Obj: 0.250025, No Obj: 0.268176, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.005222, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.301521, Class: 0.464043, Obj: 0.373498, No Obj: 0.358342, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.186127, Class: 0.378506, Obj: 0.202148, No Obj: 0.266560, .5R: 0.066667, .75R: 0.000000,  count: 15
Region 106 Avg IOU: 0.111089, Class: 0.497351, Obj: 0.001772, No Obj: 0.004536, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.359802, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.176001, Class: 0.397165, Obj: 0.248908, No Obj: 0.270143, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 106 Avg IOU: 0.401147, Class: 0.601192, Obj: 0.000018, No Obj: 0.005029, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 82 Avg IOU: 0.007418, Class: 0.841680, Obj: 0.331896, No Obj: 0.356805, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.182866, Class: 0.453533, Obj: 0.206669, No Obj: 0.263180, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 106 Avg IOU: 0.093971, Class: 0.348726, Obj: 0.000052, No Obj: 0.003797, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.079576, Class: 0.865704, Obj: 0.716428, No Obj: 0.356588, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.134400, Class: 0.448740, Obj: 0.223175, No Obj: 0.263541, .5R: 0.000000, .75R: 0.000000,  count: 20
Region 106 Avg IOU: 0.063336, Class: 0.301399, Obj: 0.000056, No Obj: 0.003869, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.192467, Class: 0.185909, Obj: 0.406023, No Obj: 0.358045, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.100023, Class: 0.298852, Obj: 0.231909, No Obj: 0.266121, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.004374, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.117399, Class: 0.557853, Obj: 0.271406, No Obj: 0.359482, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.139717, Class: 0.376637, Obj: 0.253422, No Obj: 0.268571, .5R: 0.000000, .75R: 0.000000,  count: 7
Region 106 Avg IOU: 0.114082, Class: 0.512407, Obj: 0.000002, No Obj: 0.005309, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.170016, Class: 0.517995, Obj: 0.323148, No Obj: 0.361987, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.103714, Class: 0.362698, Obj: 0.269484, No Obj: 0.267389, .5R: 0.000000, .75R: 0.000000,  count: 16
Region 106 Avg IOU: 0.125646, Class: 0.583673, Obj: 0.000108, No Obj: 0.004933, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.359401, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.115127, Class: 0.354130, Obj: 0.187718, No Obj: 0.266210, .5R: 0.058824, .75R: 0.000000,  count: 17
Region 106 Avg IOU: 0.086828, Class: 0.133492, Obj: 0.000097, No Obj: 0.004171, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.116655, Class: 0.215721, Obj: 0.292951, No Obj: 0.358539, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.104845, Class: 0.422068, Obj: 0.183068, No Obj: 0.267025, .5R: 0.000000, .75R: 0.000000,  count: 16
Region 106 Avg IOU: 0.046435, Class: 0.286830, Obj: 0.000128, No Obj: 0.005464, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.016957, Class: 0.542290, Obj: 0.293867, No Obj: 0.358567, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.169239, Class: 0.345275, Obj: 0.248223, No Obj: 0.268175, .5R: 0.052632, .75R: 0.000000,  count: 19
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.004995, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.356450, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.178167, Class: 0.443514, Obj: 0.277360, No Obj: 0.263213, .5R: 0.086957, .75R: 0.043478,  count: 23
Region 106 Avg IOU: 0.321925, Class: 0.797904, Obj: 0.000008, No Obj: 0.003985, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.117153, Class: 0.513890, Obj: 0.185024, No Obj: 0.358359, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.149862, Class: 0.350649, Obj: 0.228187, No Obj: 0.266793, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 106 Avg IOU: 0.054887, Class: 0.774636, Obj: 0.000096, No Obj: 0.004537, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.029921, Class: 0.667826, Obj: 0.172275, No Obj: 0.358675, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.083211, Class: 0.325446, Obj: 0.193635, No Obj: 0.267331, .5R: 0.000000, .75R: 0.000000,  count: 17
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.004459, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.357320, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.106837, Class: 0.358346, Obj: 0.105612, No Obj: 0.268312, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 106 Avg IOU: 0.272418, Class: 0.715241, Obj: 0.000005, No Obj: 0.004391, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.184145, Class: 0.397303, Obj: 0.267831, No Obj: 0.358359, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.028277, Class: 0.417238, Obj: 0.213642, No Obj: 0.268689, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: 0.107525, Class: 0.975365, Obj: 0.000009, No Obj: 0.005421, .5R: 0.000000, .75R: 0.000000,  count: 3
37: 127.141441, 1057.308228 avg, 0.000001 rate, 2176.778274 seconds, 2368 images
Loaded: 0.000069 seconds
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.340424, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.195681, Class: 0.293872, Obj: 0.158782, No Obj: 0.242665, .5R: 0.153846, .75R: 0.000000,  count: 13
Region 106 Avg IOU: 0.199415, Class: 0.348639, Obj: 0.000013, No Obj: 0.002870, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.258751, Class: 0.504274, Obj: 0.396125, No Obj: 0.339276, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.130143, Class: 0.401435, Obj: 0.189977, No Obj: 0.243009, .5R: 0.000000, .75R: 0.000000,  count: 17
Region 106 Avg IOU: 0.112204, Class: 0.507127, Obj: 0.000011, No Obj: 0.003128, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.044809, Class: 0.694862, Obj: 0.464580, No Obj: 0.338774, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.120782, Class: 0.326594, Obj: 0.214899, No Obj: 0.237896, .5R: 0.066667, .75R: 0.000000,  count: 15
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.002665, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.190987, Class: 0.823257, Obj: 0.622918, No Obj: 0.341077, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.117082, Class: 0.340627, Obj: 0.136458, No Obj: 0.242539, .5R: 0.000000, .75R: 0.000000,  count: 15
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.002857, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.169845, Class: 0.540580, Obj: 0.700416, No Obj: 0.341706, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.188806, Class: 0.393468, Obj: 0.143079, No Obj: 0.239584, .5R: 0.062500, .75R: 0.000000,  count: 16
Region 106 Avg IOU: 0.310823, Class: 0.706084, Obj: 0.000049, No Obj: 0.002521, .5R: 0.200000, .75R: 0.000000,  count: 5
Region 82 Avg IOU: 0.140057, Class: 0.704474, Obj: 0.033224, No Obj: 0.339461, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.228846, Class: 0.359855, Obj: 0.176115, No Obj: 0.238379, .5R: 0.071429, .75R: 0.071429,  count: 14
Region 106 Avg IOU: 0.164694, Class: 0.831378, Obj: 0.000015, No Obj: 0.002806, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.339481, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.057805, Class: 0.306022, Obj: 0.294745, No Obj: 0.243341, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.384385, Class: 0.653385, Obj: 0.000001, No Obj: 0.003112, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.023806, Class: 0.161571, Obj: 0.762129, No Obj: 0.340683, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.152564, Class: 0.359562, Obj: 0.127277, No Obj: 0.242913, .5R: 0.066667, .75R: 0.000000,  count: 15
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.003203, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.002081, Class: 0.894834, Obj: 0.206811, No Obj: 0.339190, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.140012, Class: 0.327919, Obj: 0.245023, No Obj: 0.243564, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.172403, Class: 0.877562, Obj: 0.000006, No Obj: 0.002848, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.131594, Class: 0.627883, Obj: 0.394958, No Obj: 0.340026, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.264498, Class: 0.354646, Obj: 0.244677, No Obj: 0.236086, .5R: 0.117647, .75R: 0.058824,  count: 17
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.002321, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.340717, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.076807, Class: 0.326947, Obj: 0.210952, No Obj: 0.241148, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.002675, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.149968, Class: 0.888178, Obj: 0.829323, No Obj: 0.341364, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.080556, Class: 0.374496, Obj: 0.160972, No Obj: 0.241749, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.002984, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.342131, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.068322, Class: 0.291729, Obj: 0.276110, No Obj: 0.242958, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 106 Avg IOU: 0.693387, Class: 0.996511, Obj: 0.000001, No Obj: 0.003164, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.042085, Class: 0.574840, Obj: 0.450779, No Obj: 0.338174, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.099291, Class: 0.417893, Obj: 0.190930, No Obj: 0.239845, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.125234, Class: 0.516520, Obj: 0.000181, No Obj: 0.002815, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.007133, Class: 0.336287, Obj: 0.816456, No Obj: 0.343548, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.099409, Class: 0.482595, Obj: 0.169768, No Obj: 0.244412, .5R: 0.000000, .75R: 0.000000,  count: 11
Region 106 Avg IOU: 0.006049, Class: 0.866059, Obj: 0.000000, No Obj: 0.003010, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.341958, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.114842, Class: 0.393387, Obj: 0.196116, No Obj: 0.243289, .5R: 0.000000, .75R: 0.000000,  count: 15
Region 106 Avg IOU: 0.024122, Class: 0.915076, Obj: 0.000001, No Obj: 0.002916, .5R: 0.000000, .75R: 0.000000,  count: 1
38: 113.386765, 962.916077 avg, 0.000001 rate, 2176.828341 seconds, 2432 images
Loaded: 0.000084 seconds
Region 82 Avg IOU: 0.262494, Class: 0.248599, Obj: 0.024000, No Obj: 0.321629, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.088215, Class: 0.379761, Obj: 0.200378, No Obj: 0.215626, .5R: 0.000000, .75R: 0.000000,  count: 4
Region 106 Avg IOU: 0.017463, Class: 0.994614, Obj: 0.000000, No Obj: 0.002596, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.057793, Class: 0.655566, Obj: 0.528468, No Obj: 0.320386, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.150210, Class: 0.344726, Obj: 0.154772, No Obj: 0.212220, .5R: 0.000000, .75R: 0.000000,  count: 29
Region 106 Avg IOU: 0.154013, Class: 0.383164, Obj: 0.000069, No Obj: 0.001648, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.082673, Class: 0.323372, Obj: 0.685089, No Obj: 0.320363, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.219468, Class: 0.420693, Obj: 0.127722, No Obj: 0.216891, .5R: 0.090909, .75R: 0.000000,  count: 11
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.001854, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.012862, Class: 0.433783, Obj: 0.515521, No Obj: 0.321907, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.151804, Class: 0.383054, Obj: 0.158545, No Obj: 0.214242, .5R: 0.000000, .75R: 0.000000,  count: 15
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.001640, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.080640, Class: 0.417314, Obj: 0.121029, No Obj: 0.323190, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.178504, Class: 0.425916, Obj: 0.166899, No Obj: 0.212882, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 106 Avg IOU: 0.053915, Class: 0.447710, Obj: 0.000116, No Obj: 0.001575, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.257142, Class: 0.672287, Obj: 0.247645, No Obj: 0.318632, .5R: 0.250000, .75R: 0.000000,  count: 4
Region 94 Avg IOU: 0.177393, Class: 0.412801, Obj: 0.164468, No Obj: 0.214237, .5R: 0.062500, .75R: 0.000000,  count: 16
Region 106 Avg IOU: 0.060102, Class: 0.665791, Obj: 0.000036, No Obj: 0.001676, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.321052, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.127488, Class: 0.417559, Obj: 0.139855, No Obj: 0.214582, .5R: 0.000000, .75R: 0.000000,  count: 16
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.001617, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.063876, Class: 0.761525, Obj: 0.452594, No Obj: 0.321404, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.198311, Class: 0.366755, Obj: 0.163274, No Obj: 0.213835, .5R: 0.000000, .75R: 0.000000,  count: 13
Region 106 Avg IOU: 0.053229, Class: 0.962740, Obj: 0.000003, No Obj: 0.001666, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.318836, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.200945, Class: 0.428492, Obj: 0.165583, No Obj: 0.216355, .5R: 0.071429, .75R: 0.000000,  count: 14
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.001728, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.324160, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.132629, Class: 0.328923, Obj: 0.137974, No Obj: 0.215403, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.414800, Class: 0.229580, Obj: 0.000380, No Obj: 0.001788, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.283457, Class: 0.499577, Obj: 0.542210, No Obj: 0.320985, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.151273, Class: 0.478717, Obj: 0.123772, No Obj: 0.214731, .5R: 0.000000, .75R: 0.000000,  count: 14
Region 106 Avg IOU: 0.282151, Class: 0.904215, Obj: 0.000001, No Obj: 0.001749, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.102343, Class: 0.525681, Obj: 0.387828, No Obj: 0.320679, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.102306, Class: 0.341893, Obj: 0.072394, No Obj: 0.216174, .5R: 0.000000, .75R: 0.000000,  count: 10
Region 106 Avg IOU: 0.082291, Class: 0.118319, Obj: 0.000072, No Obj: 0.001904, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.262555, Class: 0.445985, Obj: 0.258113, No Obj: 0.322804, .5R: 0.333333, .75R: 0.000000,  count: 3
Region 94 Avg IOU: 0.138978, Class: 0.356623, Obj: 0.157635, No Obj: 0.217629, .5R: 0.071429, .75R: 0.000000,  count: 14
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.002086, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.043134, Class: 0.305491, Obj: 0.480259, No Obj: 0.322527, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.161390, Class: 0.417915, Obj: 0.134954, No Obj: 0.216151, .5R: 0.000000, .75R: 0.000000,  count: 12
Region 106 Avg IOU: 0.151409, Class: 0.821889, Obj: 0.000534, No Obj: 0.001568, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.353645, Class: 0.664893, Obj: 0.015514, No Obj: 0.322397, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.169982, Class: 0.437820, Obj: 0.081548, No Obj: 0.217995, .5R: 0.000000, .75R: 0.000000,  count: 9
Region 106 Avg IOU: 0.144355, Class: 0.837268, Obj: 0.000001, No Obj: 0.002051, .5R: 0.000000, .75R: 0.000000,  count: 3
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.320331, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.228486, Class: 0.393245, Obj: 0.124320, No Obj: 0.212941, .5R: 0.095238, .75R: 0.000000,  count: 21
Region 106 Avg IOU: 0.182199, Class: 0.743582, Obj: 0.000045, No Obj: 0.001586, .5R: 0.000000, .75R: 0.000000,  count: 2
39: 92.146027, 875.839050 avg, 0.000001 rate, 2176.705692 seconds, 2496 images
Loaded: 0.000073 seconds
Region 82 Avg IOU: 0.238241, Class: 0.417170, Obj: 0.371263, No Obj: 0.303353, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.103439, Class: 0.302534, Obj: 0.175771, No Obj: 0.191499, .5R: 0.000000, .75R: 0.000000,  count: 8
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.001155, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.036717, Class: 0.952466, Obj: 0.301656, No Obj: 0.297823, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.163991, Class: 0.466453, Obj: 0.097289, No Obj: 0.187045, .5R: 0.076923, .75R: 0.000000,  count: 13
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.001104, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.301486, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.219786, Class: 0.475335, Obj: 0.087240, No Obj: 0.186320, .5R: 0.125000, .75R: 0.000000,  count: 24
Region 106 Avg IOU: 0.156217, Class: 0.964598, Obj: 0.000005, No Obj: 0.001037, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 82 Avg IOU: 0.047431, Class: 0.348532, Obj: 0.472507, No Obj: 0.302243, .5R: 0.000000, .75R: 0.000000,  count: 2
Region 94 Avg IOU: 0.175234, Class: 0.419530, Obj: 0.091495, No Obj: 0.188407, .5R: 0.111111, .75R: 0.000000,  count: 18
Region 106 Avg IOU: 0.058418, Class: 0.823857, Obj: 0.000002, No Obj: 0.001017, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.302304, .5R: -nan, .75R: -nan,  count: 0
Region 94 Avg IOU: 0.230406, Class: 0.346787, Obj: 0.102696, No Obj: 0.188493, .5R: 0.083333, .75R: 0.000000,  count: 12
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.001118, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.003839, Class: 0.332364, Obj: 0.667842, No Obj: 0.299843, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 94 Avg IOU: 0.210488, Class: 0.350476, Obj: 0.118353, No Obj: 0.191127, .5R: 0.052632, .75R: 0.000000,  count: 19
Region 106 Avg IOU: -nan, Class: -nan, Obj: -nan, No Obj: 0.001189, .5R: -nan, .75R: -nan,  count: 0
Region 82 Avg IOU: 0.353390, Class: 0.727871, Obj: 0.365410, No Obj: 0.302525, .5R: 0.000000, .75R: 0.000000,  count: 1
